EDA,ECG,Label,Left Pupil Diameter (m),Right Pupil Diameter (m),Eye Opening Left,Eye Opening Right,PERCLOS Value,Blinking
4.1773,-0.0359,2,0.002422,0.002012,0.5206,0.5135,0.5716,0
4.1761,-0.0237,2,0.002604,0.002391,0.5437,0.5504,0.5716,0
4.1761,0.3604,2,0.002442,0.002293,0.5505,0.5192,0.5715,0
4.1768,0.4081,2,0.002542,0.002373,0.5553,0.5399,0.5715,0
4.1767,-0.134,2,0.002625,0.002332,0.5719,0.5100,0.5714,0
4.1767,-0.3373,2,0.002576,0.002463,0.5784,0.5591,0.5714,0
4.177,-0.1865,2,0.002510,0.002495,0.5414,0.5155,0.5713,0
4.1758,-0.0048,2,0.002629,0.002487,0.5673,0.5721,0.5713,0
4.1771,0.0359,2,0.002553,0.002402,0.5711,0.5218,0.5712,0
4.177,0.0568,2,0.002797,0.002419,0.5667,0.5247,0.5712,0
4.1765,0.0712,2,0.002773,0.002414,0.5760,0.5255,0.5711,0
4.1771,0.083,2,0.002719,0.002604,0.5692,0.5348,0.5710,0
4.1772,0.0952,2,0.002756,0.002376,0.5626,0.5284,0.5710,0
4.1765,0.1128,2,0.002629,0.002641,0.5861,0.5451,0.5709,0
4.1767,0.1363,2,0.002703,0.002553,0.5883,0.5385,0.5709,0
4.1777,0.172,2,0.002701,0.002268,0.5869,0.5146,0.5708,0
4.1782,0.2013,2,0.002861,0.002373,0.5776,0.5545,0.5708,0
4.1792,0.2186,2,0.002640,0.002451,0.5633,0.5390,0.5707,0
4.1775,0.1972,2,0.002726,0.002431,0.5629,0.5381,0.5707,0
4.1779,0.0949,2,0.002671,0.002380,0.5657,0.5527,0.5706,0
4.1761,-0.0657,2,0.002866,0.002272,0.5437,0.5369,0.5706,0
4.1762,-0.2024,2,0.002575,0.002411,0.5552,0.5529,0.5705,0
4.1769,-0.2662,2,0.002784,0.002365,0.5679,0.5432,0.5704,0
4.1771,-0.27,2,0.002690,0.002340,0.5717,0.5465,0.5704,0
4.177,-0.2438,2,0.002798,0.002272,0.5695,0.5229,0.5703,0
4.1775,-0.2071,2,0.002822,0.002260,0.5594,0.5667,0.5703,0
4.1668,-0.1744,2,0.002804,0.002435,0.5814,0.5366,0.5702,0
4.1653,-0.1448,2,0.002550,0.002379,0.5523,0.5437,0.5702,0
4.1649,-0.1122,2,0.002853,0.002316,0.5395,0.5337,0.5701,0
4.1639,-0.0908,2,0.002733,0.002322,0.5609,0.5211,0.5701,0
4.1651,-0.0713,2,0.002604,0.002281,0.5680,0.5241,0.5700,0
4.1662,-0.0595,2,0.002644,0.002295,0.5441,0.5301,0.5700,0
4.1666,-0.049,2,0.002526,0.002366,0.5389,0.5315,0.5699,0
4.1655,-0.0413,2,0.002534,0.002493,0.5254,0.5345,0.5699,0
4.1658,-0.0356,2,0.002639,0.002221,0.5278,0.5239,0.5698,0
4.1649,-0.0291,2,0.002497,0.002131,0.5248,0.5203,0.5697,0
4.1645,-0.0278,2,0.002592,0.002257,0.5431,0.5292,0.5697,0
4.1655,-0.0196,2,0.002656,0.002193,0.5425,0.5409,0.5696,0
4.1645,-0.0175,2,0.002638,0.002351,0.5630,0.5164,0.5696,0
4.1646,-0.011,2,0.002435,0.002227,0.5647,0.5511,0.5695,0
4.1645,-0.0102,2,0.002662,0.002380,0.5698,0.5249,0.5695,0
4.1643,-0.0048,2,0.002692,0.002265,0.5632,0.5538,0.5694,0
4.1643,0.0036,2,0.002996,0.002475,0.5445,0.5231,0.5694,0
4.1658,0.0305,2,0.002692,0.002323,0.5629,0.5499,0.5693,0
4.1651,0.0469,2,0.002779,0.002474,0.5572,0.5396,0.5693,0
4.165,0.0944,2,0.002617,0.002223,0.5720,0.5483,0.5692,0
4.1645,0.0839,2,0.002732,0.002282,0.5572,0.5292,0.5691,0
4.1645,0.0255,2,0.002715,0.002349,0.6075,0.5870,0.5691,0
4.1645,-0.0245,2,0.002666,0.002495,0.5670,0.5238,0.5690,0
4.1655,-0.0673,2,0.002545,0.002289,0.6203,0.5633,0.5690,0
4.1651,-0.0743,2,0.002692,0.002264,0.5604,0.5216,0.5689,0
4.1655,-0.0624,2,0.002686,0.002351,0.5824,0.5610,0.5689,0
4.1651,-0.0436,2,0.002617,0.002484,0.5665,0.5429,0.5688,0
4.1651,-0.0444,2,0.002505,0.002210,0.5819,0.5537,0.5688,0
4.1646,0.174,2,0.002756,0.002198,0.5771,0.5380,0.5687,0
4.1655,0.5198,2,0.002539,0.002279,0.5882,0.5517,0.5687,0
4.1649,0.0007,2,0.002733,0.002388,0.5633,0.5334,0.5686,0
4.1651,-0.3432,2,0.002654,0.002291,0.5802,0.5426,0.5686,0
4.166,-0.2485,2,0.002780,0.002605,0.5569,0.5424,0.5685,0
4.1639,-0.028,2,0.002793,0.002432,0.5931,0.5578,0.5684,0
4.1648,0.0254,2,0.002902,0.002492,0.6091,0.5171,0.5684,0
4.1655,0.05,2,0.002793,0.002350,0.5982,0.5511,0.5683,0
4.1656,0.0645,2,0.002917,0.002413,0.5746,0.5318,0.5683,0
4.1655,0.0781,2,0.002641,0.002440,0.6024,0.5531,0.5682,0
4.1615,0.0904,2,0.002838,0.002378,0.5839,0.5370,0.5682,0
4.154,0.1097,2,0.002631,0.002279,0.5987,0.5258,0.5681,0
4.1531,0.1319,2,0.002816,0.002474,0.5613,0.5381,0.5681,0
4.154,0.1696,2,0.002641,0.002267,0.6123,0.5465,0.5680,0
4.154,0.2003,2,0.002787,0.002605,0.5837,0.5278,0.5680,0
4.1529,0.2231,2,0.002747,0.002311,0.5832,0.5581,0.5679,0
4.1525,0.2219,2,0.002895,0.002685,0.5665,0.5364,0.5679,0
4.1531,0.1543,2,0.002677,0.002295,0.6062,0.5651,0.5678,0
4.1523,-0.0104,2,0.002891,0.002627,0.5530,0.5397,0.5677,0
4.1531,-0.1769,2,0.002771,0.002317,0.6214,0.5586,0.5677,0
4.1521,-0.2619,2,0.002796,0.002578,0.5771,0.5500,0.5676,0
4.1521,-0.2799,2,0.002713,0.001997,0.5993,0.5670,0.5676,0
4.1521,-0.258,2,0.002842,0.002535,0.5633,0.5597,0.5675,0
4.1529,-0.227,2,0.002828,0.002416,0.5964,0.5647,0.5675,0
4.1523,-0.1898,2,0.002883,0.002459,0.5672,0.5586,0.5674,0
4.1521,-0.1537,2,0.002832,0.002303,0.6188,0.5668,0.5674,0
4.1519,-0.1257,2,0.002860,0.002444,0.5791,0.5517,0.5673,0
4.1528,-0.0963,2,0.002689,0.002390,0.5946,0.5612,0.5673,0
4.1527,-0.0791,2,0.002848,0.002622,0.5717,0.5510,0.5672,0
4.1531,-0.0658,2,0.002669,0.002369,0.6079,0.5612,0.5671,0
4.1524,-0.0539,2,0.002859,0.002497,0.5617,0.5495,0.5671,0
4.1521,-0.0452,2,0.002365,0.002243,0.5182,0.5237,0.5670,0
4.1534,-0.0398,2,0.002148,0.002033,0.3511,0.4032,0.5670,0
4.1521,-0.0371,2,0.002148,0.002033,0.0552,0.1132,0.5670,0
4.1523,-0.0283,2,0.002148,0.002033,0.0570,0.1398,0.5670,0
4.1512,-0.0198,2,0.002347,0.002527,0.0581,0.0680,0.5669,1
4.1531,-0.0177,2,0.002347,0.002527,0.0561,0.0926,0.5669,1
4.1521,-0.0119,2,0.002347,0.002527,0.0798,0.0809,0.5668,1
4.1531,-0.0064,2,0.002347,0.002527,0.0647,0.1420,0.5668,1
4.1533,-0.0015,2,0.002347,0.002527,0.1291,0.1525,0.5667,1
4.1527,0.003,2,0.002347,0.002527,0.2821,0.3280,0.5667,1
4.1512,0.006,2,0.002347,0.002527,0.3912,0.4093,0.5666,1
4.1526,0.0096,2,0.002132,0.001838,0.4418,0.4578,0.5666,1
4.1529,0.0311,2,0.002282,0.002155,0.4760,0.5088,0.5665,0
4.1531,0.0508,2,0.002484,0.002257,0.5164,0.4922,0.5664,0
4.1526,0.0965,2,0.002541,0.002342,0.5213,0.5347,0.5664,0
4.1527,0.1003,2,0.002763,0.002237,0.5241,0.5209,0.5663,0
4.1525,0.0417,2,0.002733,0.002336,0.5734,0.5463,0.5663,0
4.1523,-0.0118,2,0.002589,0.002276,0.5536,0.5295,0.5662,0
4.1519,-0.0576,2,0.002612,0.002283,0.5718,0.5676,0.5662,0
4.1525,-0.0694,2,0.002819,0.002373,0.5578,0.5548,0.5661,0
4.1521,-0.0619,2,0.002926,0.002441,0.5441,0.5829,0.5661,0
4.1517,-0.0471,2,0.002906,0.002266,0.5579,0.5341,0.5660,0
4.1536,-0.044,2,0.002873,0.002366,0.5476,0.5886,0.5660,0
4.1533,0.0995,2,0.002751,0.002290,0.5802,0.5437,0.5659,0
4.1517,0.5301,2,0.002698,0.002555,0.5582,0.5929,0.5658,0
4.1418,0.1075,2,0.002822,0.002520,0.5669,0.5508,0.5658,0
4.1414,-0.3108,2,0.002936,0.002509,0.5855,0.5783,0.5657,0
4.1401,-0.3022,2,0.002789,0.002507,0.5845,0.5541,0.5657,0
4.1409,-0.0543,2,0.002782,0.002465,0.6001,0.5794,0.5656,0
4.1406,0.0172,2,0.002834,0.002516,0.5653,0.5507,0.5656,0
4.1399,0.0417,2,0.002935,0.002494,0.6090,0.5539,0.5655,0
4.141,0.0565,2,0.002734,0.002639,0.5725,0.5308,0.5655,0
4.1409,0.0732,2,0.002876,0.002177,0.5545,0.5646,0.5654,0
4.1412,0.0874,2,0.002794,0.002410,0.5738,0.5543,0.5654,0
4.141,0.1039,2,0.002935,0.002197,0.5672,0.5608,0.5653,0
4.1409,0.1336,2,0.002796,0.002562,0.5794,0.5450,0.5653,0
4.1409,0.1669,2,0.002844,0.002252,0.5845,0.5643,0.5652,0
4.1405,0.2019,2,0.002731,0.002488,0.5670,0.5539,0.5651,0
4.1412,0.2268,2,0.002912,0.002337,0.5356,0.5525,0.5651,0
4.1418,0.2308,2,0.002877,0.002414,0.5823,0.5540,0.5650,0
4.1403,0.1757,2,0.002781,0.002333,0.6048,0.5696,0.5650,0
4.1412,0.0204,2,0.002613,0.002382,0.5777,0.5370,0.5649,0
4.141,-0.1501,2,0.002832,0.002256,0.5732,0.5479,0.5649,0
4.1405,-0.2526,2,0.002894,0.002402,0.5794,0.5326,0.5648,0
4.1411,-0.283,2,0.002868,0.002359,0.6051,0.5632,0.5648,0
4.1403,-0.2737,2,0.002974,0.002521,0.5757,0.5528,0.5647,0
4.1414,-0.2413,2,0.002996,0.002577,0.6241,0.5632,0.5647,0
4.1402,-0.2037,2,0.002808,0.002358,0.5840,0.5575,0.5646,0
4.1405,-0.1698,2,0.002919,0.002315,0.6179,0.5618,0.5646,0
4.1409,-0.1393,2,0.003038,0.002644,0.6073,0.5627,0.5645,0
4.1424,-0.1144,2,0.002899,0.002419,0.6204,0.5637,0.5644,0
4.1405,-0.0889,2,0.003178,0.002454,0.6024,0.5596,0.5644,0
4.1416,-0.0759,2,0.002797,0.002431,0.6306,0.5721,0.5643,0
4.1409,-0.0659,2,0.002953,0.002413,0.5862,0.5722,0.5643,0
4.1399,-0.0571,2,0.002845,0.002432,0.6333,0.5614,0.5642,0
4.1403,-0.0463,2,0.002927,0.002533,0.5806,0.5623,0.5642,0
4.1409,-0.0395,2,0.002751,0.002478,0.6393,0.6085,0.5641,0
4.1412,-0.0316,2,0.002944,0.002679,0.6046,0.5652,0.5641,0
4.1409,-0.0272,2,0.002864,0.002505,0.6210,0.5728,0.5640,0
4.1407,-0.0236,2,0.002841,0.002608,0.6094,0.5644,0.5640,0
4.142,-0.0138,2,0.002783,0.002417,0.6224,0.5677,0.5639,0
4.141,-0.0073,2,0.002959,0.002397,0.5959,0.5522,0.5638,0
4.1397,-0.0018,2,0.002753,0.002435,0.6216,0.5828,0.5638,0
4.1409,-0.0009,2,0.002901,0.002508,0.6096,0.5597,0.5637,0
4.1399,-0.0022,2,0.002758,0.002418,0.6288,0.5880,0.5637,0
4.1412,0.0046,2,0.002805,0.002604,0.6020,0.5737,0.5636,0
4.1412,0.0154,2,0.002462,0.002375,0.6177,0.5928,0.5636,0
4.1407,0.0339,2,0.002684,0.002384,0.5948,0.5400,0.5635,0
4.1404,0.0554,2,0.002625,0.002372,0.6157,0.5833,0.5635,0
4.1409,0.1058,2,0.002875,0.002397,0.5874,0.5339,0.5634,0
4.1412,0.0975,2,0.002233,0.002074,0.5052,0.5521,0.5634,0
4.1409,0.0324,2,0.002233,0.002074,0.1684,0.2389,0.5634,0
4.1409,-0.0208,2,0.002233,0.002074,0.0584,0.1246,0.5634,0
4.1409,-0.0624,2,0.002198,0.002019,0.0156,0.0728,0.5633,1
4.1404,-0.0658,2,0.002198,0.002019,0.0546,0.0386,0.5633,1
4.1409,-0.0551,2,0.002198,0.002019,0.0288,0.0648,0.5632,1
4.1403,-0.0442,2,0.002198,0.002019,0.0589,0.0664,0.5631,1
4.1416,-0.0472,2,0.002198,0.002019,0.0498,0.1667,0.5631,1
4.1397,0.1396,2,0.002198,0.002019,0.0934,0.1599,0.5630,1
4.1407,0.5385,2,0.002198,0.002019,0.1630,0.2720,0.5630,1
4.1412,0.0623,2,0.002198,0.002019,0.2635,0.4414,0.5629,1
4.1399,-0.2962,2,0.002198,0.002019,0.3782,0.4194,0.5629,1
4.1412,-0.3025,2,0.002198,0.002154,0.4375,0.5108,0.5628,1
4.14,-0.0561,2,0.002075,0.001898,0.4565,0.5102,0.5628,0
4.1403,0.0161,2,0.002445,0.002278,0.4864,0.5017,0.5627,0
4.141,0.0368,2,0.002297,0.002119,0.4919,0.5146,0.5627,0
4.1416,0.0625,2,0.002496,0.002258,0.5173,0.5365,0.5626,0
4.1401,0.0741,2,0.002460,0.002047,0.5368,0.5464,0.5626,0
4.1409,0.0822,2,0.002509,0.002226,0.5364,0.5829,0.5625,0
4.1421,0.0988,2,0.002676,0.002501,0.5739,0.5427,0.5624,0
4.1412,0.1276,2,0.002657,0.002225,0.5739,0.5936,0.5624,0
4.1405,0.157,2,0.002673,0.002524,0.5619,0.5363,0.5623,0
4.1406,0.1875,2,0.002643,0.002306,0.5609,0.5677,0.5623,0
4.1407,0.2172,2,0.002622,0.002433,0.5657,0.5563,0.5622,0
4.1399,0.2199,2,0.002570,0.002364,0.5861,0.5575,0.5622,0
4.1429,0.152,2,0.002761,0.002451,0.5759,0.5521,0.5621,0
4.1527,0.0007,2,0.002752,0.002398,0.5797,0.5644,0.5621,0
4.1515,-0.1425,2,0.002760,0.002333,0.5800,0.5411,0.5620,0
4.1531,-0.2383,2,0.002405,0.002469,0.6012,0.5544,0.5620,0
4.1529,-0.2688,2,0.002820,0.002207,0.5802,0.5552,0.5619,0
4.1523,-0.2518,2,0.002479,0.002324,0.6167,0.5844,0.5618,0
4.1529,-0.2201,2,0.002925,0.002347,0.5826,0.5721,0.5618,0
4.1521,-0.187,2,0.002558,0.002662,0.5906,0.6012,0.5617,0
4.1529,-0.1475,2,0.002692,0.002666,0.6199,0.5585,0.5617,0
4.1523,-0.1164,2,0.002862,0.002642,0.6524,0.6357,0.5616,0
4.1529,-0.0848,2,0.002596,0.002592,0.6303,0.5842,0.5616,0
4.1536,-0.0674,2,0.002661,0.002730,0.6570,0.6285,0.5615,0
4.1529,-0.0525,2,0.002743,0.002664,0.6390,0.5995,0.5615,0
4.1531,-0.0406,2,0.002708,0.002582,0.6586,0.6333,0.5614,0
4.1529,-0.0339,2,0.002809,0.002774,0.6546,0.5775,0.5614,0
4.1516,-0.0302,2,0.002757,0.002574,0.6584,0.6084,0.5613,0
4.1523,-0.0237,2,0.002745,0.002685,0.6395,0.5933,0.5613,0
4.1521,-0.0212,2,0.002709,0.002706,0.6641,0.5923,0.5612,0
4.1523,-0.0162,2,0.002719,0.002571,0.6466,0.5781,0.5611,0
4.1517,-0.0071,2,0.002792,0.002461,0.6511,0.6447,0.5611,0
4.1531,-0.0026,2,0.002600,0.002874,0.6458,0.6014,0.5610,0
4.1531,0.0014,2,0.002767,0.002587,0.6608,0.6180,0.5610,0
4.1523,0.0037,2,0.002681,0.002682,0.6691,0.5851,0.5609,0
4.1515,0.0061,2,0.002773,0.002335,0.6530,0.5920,0.5609,0
4.1531,0.0085,2,0.002617,0.002604,0.6450,0.5878,0.5608,0
4.1519,0.0115,2,0.002759,0.002406,0.6841,0.5885,0.5608,0
4.1523,0.0357,2,0.002605,0.002574,0.6642,0.5998,0.5607,0
4.1534,0.0527,2,0.002672,0.002506,0.6777,0.6270,0.5607,0
4.1525,0.1021,2,0.002575,0.002528,0.6695,0.6010,0.5606,0
4.1533,0.1019,2,0.002673,0.002384,0.6732,0.6040,0.5605,0
4.1524,0.0349,2,0.002526,0.002505,0.6769,0.5847,0.5605,0
4.1521,-0.0156,2,0.002547,0.002275,0.6784,0.6150,0.5604,0
4.1523,-0.0576,2,0.002796,0.002308,0.6640,0.6013,0.5604,0
4.1514,-0.0679,2,0.002586,0.002665,0.6407,0.6065,0.5603,0
4.1525,-0.0558,2,0.002440,0.002755,0.6777,0.5888,0.5603,0
4.1525,-0.0463,2,0.002513,0.002338,0.6678,0.5926,0.5602,0
4.1529,-0.0459,2,0.002472,0.002596,0.6612,0.6036,0.5602,0
4.1525,0.1026,2,0.002577,0.002129,0.6553,0.5947,0.5601,0
4.1523,0.5463,2,0.002515,0.002367,0.6466,0.5968,0.5601,0
4.1521,0.1027,2,0.002806,0.002262,0.6478,0.5991,0.5600,0
4.1515,-0.2998,2,0.002623,0.002485,0.6687,0.5789,0.5600,0
4.1536,-0.3163,2,0.002558,0.002318,0.6716,0.5768,0.5599,0
4.1526,-0.0689,2,0.002522,0.002701,0.6771,0.5880,0.5598,0
4.1519,0.0143,2,0.002601,0.002034,0.6875,0.5994,0.5598,0
4.1521,0.0371,2,0.002397,0.002625,0.6850,0.5725,0.5597,0
4.1529,0.0545,2,0.002625,0.002216,0.6625,0.5663,0.5597,0
4.1521,0.0667,2,0.002693,0.002612,0.6798,0.6066,0.5596,0
4.1519,0.0808,2,0.002631,0.002331,0.6711,0.5796,0.5596,0
4.1531,0.0993,2,0.002555,0.002552,0.6504,0.5690,0.5595,0
4.1534,0.1202,2,0.002685,0.002107,0.6648,0.5739,0.5595,0
4.1525,0.1479,2,0.002548,0.002542,0.6498,0.5893,0.5594,0
4.1529,0.1872,2,0.002607,0.002335,0.6197,0.6107,0.5594,0
4.1527,0.2149,2,0.002639,0.002418,0.5941,0.5694,0.5593,0
4.1515,0.2194,2,0.002430,0.002328,0.6021,0.5724,0.5593,0
4.1519,0.1632,2,0.002695,0.002296,0.6174,0.5634,0.5592,0
4.1533,0.0112,2,0.002633,0.002108,0.6079,0.5939,0.5591,0
4.1523,-0.1437,2,0.002527,0.002332,0.5926,0.5737,0.5591,0
4.1517,-0.2495,2,0.002570,0.002172,0.5997,0.5933,0.5590,0
4.1533,-0.2821,2,0.002585,0.002475,0.5887,0.5408,0.5590,0
4.1527,-0.2657,2,0.002661,0.002118,0.6243,0.5931,0.5589,0
4.1509,-0.2332,2,0.002589,0.002527,0.5908,0.5497,0.5589,0
4.1529,-0.1987,2,0.002432,0.002079,0.6022,0.5766,0.5588,0
4.1519,-0.1634,2,0.002715,0.002504,0.5831,0.5456,0.5588,0
4.1539,-0.131,2,0.002709,0.002141,0.5855,0.5727,0.5587,0
4.1533,-0.1025,2,0.002729,0.002492,0.5877,0.5720,0.5587,0
4.1508,-0.0819,2,0.002741,0.002173,0.5875,0.5566,0.5586,0
4.1531,-0.0676,2,0.002781,0.002498,0.5791,0.5509,0.5585,0
4.1519,-0.0537,2,0.002693,0.002272,0.5836,0.5683,0.5585,0
4.1512,-0.0451,2,0.002625,0.002389,0.5899,0.5543,0.5584,0
4.1521,-0.0336,2,0.002719,0.002232,0.6117,0.5991,0.5584,0
4.1515,-0.0303,2,0.002787,0.002591,0.5983,0.5587,0.5583,0
4.1529,-0.0293,2,0.002511,0.002132,0.5958,0.5710,0.5583,0
4.1526,-0.0234,2,0.002657,0.002515,0.5722,0.5265,0.5582,0
4.1525,-0.0198,2,0.002780,0.002186,0.5904,0.5644,0.5582,0
4.1523,-0.0139,2,0.002929,0.002485,0.5615,0.5523,0.5581,0
4.1523,-0.0089,2,0.002701,0.002416,0.5892,0.5626,0.5581,0
4.1506,-0.0037,2,0.002915,0.002653,0.5961,0.5623,0.5580,0
4.1525,0.0013,2,0.002547,0.002338,0.6074,0.5808,0.5580,0
4.1517,0.003,2,0.002846,0.002512,0.5913,0.5571,0.5579,0
4.1531,0.006,2,0.002785,0.002300,0.5912,0.5626,0.5578,0
4.1523,0.0074,2,0.002822,0.002641,0.5956,0.5421,0.5578,0
4.1534,0.0084,2,0.002604,0.002267,0.6171,0.5821,0.5577,0
4.1519,0.0108,2,0.002762,0.002337,0.6047,0.5676,0.5577,0
4.1523,0.0112,2,0.002543,0.002451,0.6014,0.5721,0.5576,0
4.1517,0.0111,2,0.002946,0.002336,0.5813,0.5661,0.5576,0
4.1536,0.0179,2,0.002742,0.002320,0.5797,0.5482,0.5575,0
4.1534,0.0463,2,0.002746,0.002344,0.6041,0.5890,0.5575,0
4.1523,0.0661,2,0.002458,0.002246,0.6242,0.5757,0.5574,0
4.1531,0.1047,2,0.002873,0.002407,0.6047,0.5734,0.5574,0
4.1536,0.0743,2,0.002675,0.002335,0.5965,0.5561,0.5573,0
4.1519,0.0091,2,0.002837,0.002357,0.5893,0.5653,0.5573,0
4.154,-0.0381,2,0.002649,0.002334,0.6043,0.5517,0.5572,0
4.1519,-0.0661,2,0.002921,0.002423,0.5939,0.5501,0.5571,0
4.1517,-0.0716,2,0.002516,0.002453,0.5942,0.5857,0.5571,0
4.1515,-0.0573,2,0.002806,0.002418,0.5955,0.5679,0.5570,0
4.1527,-0.0439,2,0.002667,0.002464,0.5991,0.5919,0.5570,0
4.1526,-0.0414,2,0.002629,0.002569,0.5893,0.5740,0.5569,0
4.1527,0.24,2,0.002575,0.002420,0.6001,0.5645,0.5569,0
4.1533,0.5071,2,0.002682,0.002637,0.5994,0.5502,0.5568,0
4.1529,-0.0621,2,0.002416,0.002336,0.6211,0.5598,0.5568,0
4.1531,-0.3631,2,0.002748,0.002475,0.5946,0.5712,0.5567,0
4.1527,-0.2336,2,0.002517,0.002177,0.6019,0.5685,0.5567,0
4.1523,-0.0265,2,0.002694,0.002485,0.5975,0.5740,0.5566,0
4.1527,0.0211,2,0.002653,0.002381,0.6116,0.5687,0.5565,0
4.1521,0.0423,2,0.002724,0.002651,0.6053,0.5572,0.5565,0
4.1524,0.0578,2,0.002626,0.002305,0.6327,0.5729,0.5564,0
4.1525,0.0693,2,0.002518,0.002284,0.6078,0.5861,0.5564,0
4.1533,0.0823,2,0.002396,0.002344,0.6562,0.6028,0.5563,0
4.1534,0.0999,2,0.002695,0.002289,0.6146,0.5630,0.5563,0
4.1534,0.1269,2,0.002489,0.002208,0.6357,0.5607,0.5562,0
4.1523,0.1568,2,0.002592,0.002445,0.6151,0.5759,0.5562,0
4.1519,0.1906,2,0.002523,0.002290,0.6332,0.5906,0.5561,0
4.1542,0.2168,2,0.002524,0.002331,0.6180,0.5894,0.5561,0
4.1523,0.2168,2,0.002510,0.002174,0.6612,0.5717,0.5560,0
4.1529,0.1496,2,0.002670,0.002208,0.6213,0.5828,0.5560,0
4.1531,-0.0059,2,0.002417,0.002249,0.6594,0.5682,0.5559,0
4.1533,-0.1591,2,0.002472,0.002243,0.6409,0.5729,0.5558,0
4.1482,-0.2571,2,0.002553,0.002291,0.6198,0.5676,0.5558,0
4.1403,-0.2837,2,0.002592,0.002288,0.6245,0.5643,0.5557,0
4.1407,-0.2669,2,0.002670,0.002530,0.6533,0.5764,0.5557,0
4.1409,-0.2303,2,0.002624,0.002332,0.6263,0.5996,0.5556,0
4.1397,-0.1933,2,0.002425,0.002307,0.6736,0.5601,0.5556,0
4.1401,-0.1571,2,0.002612,0.002405,0.6193,0.5912,0.5555,0
4.14,-0.1263,2,0.002609,0.002379,0.5736,0.5384,0.5555,0
4.1412,-0.0991,2,0.001927,0.002404,0.3585,0.3855,0.5554,0
4.1405,-0.0791,2,0.001927,0.002404,0.0902,0.2367,0.5554,0
4.1404,-0.0635,2,0.001927,0.002404,0.0594,0.1320,0.5554,0
4.1418,-0.0524,2,0.002177,0.002368,0.0606,0.0766,0.5554,1
4.1405,-0.0426,2,0.002177,0.002368,0.0203,0.0605,0.5553,1
4.1409,-0.0364,2,0.002177,0.002368,0.0560,0.0605,0.5552,1
4.1418,-0.0296,2,0.002177,0.002368,0.0387,0.0886,0.5552,1
4.1399,-0.0215,2,0.002177,0.002368,0.0494,0.0805,0.5551,1
4.1421,-0.0181,2,0.002177,0.002368,0.0440,0.1547,0.5551,1
4.1401,-0.0111,2,0.002177,0.002368,0.0740,0.0545,0.5550,1
4.1407,-0.0064,2,0.002177,0.002368,0.1261,0.3089,0.5550,1
4.1412,-0.0006,2,0.002177,0.002368,0.1683,0.3312,0.5549,1
4.1405,0.0025,2,0.002177,0.002368,0.2799,0.4216,0.5549,1
4.1403,0.0045,2,0.002177,0.002108,0.3735,0.4632,0.5548,0
4.1404,0.0089,2,0.002091,0.001920,0.4027,0.4525,0.5548,0
4.141,0.0046,2,0.002235,0.002266,0.4326,0.4980,0.5547,0
4.1416,0.0064,2,0.002324,0.002143,0.4572,0.4887,0.5547,0
4.1395,0.0071,2,0.002406,0.002312,0.4982,0.5330,0.5546,0
4.1405,0.0107,2,0.002367,0.001955,0.5005,0.5148,0.5545,0
4.1409,0.0102,2,0.002576,0.002147,0.5053,0.5465,0.5545,0
4.1409,0.0113,2,0.002390,0.002187,0.5229,0.5261,0.5544,0
4.1405,0.0114,2,0.002537,0.002318,0.5244,0.5459,0.5544,0
4.1418,0.0092,2,0.002432,0.002205,0.5254,0.5061,0.5543,0
4.1404,0.0082,2,0.002653,0.002120,0.5361,0.5301,0.5543,0
4.141,0.013,2,0.002667,0.002258,0.5303,0.5388,0.5542,0
4.1416,0.0372,2,0.002524,0.002289,0.5423,0.5430,0.5542,0
4.1404,0.0588,2,0.002569,0.002242,0.5424,0.5129,0.5541,0
4.1414,0.0957,2,0.002619,0.002278,0.5244,0.5688,0.5541,0
4.1414,0.068,2,0.002559,0.002366,0.5328,0.5275,0.5540,0
4.1355,0.0032,2,0.002489,0.002261,0.5605,0.5575,0.5540,0
4.1269,-0.0426,2,0.002661,0.002504,0.5485,0.5394,0.5539,0
4.1267,-0.0715,2,0.002429,0.002267,0.5599,0.5886,0.5538,0
4.1268,-0.077,2,0.002661,0.002558,0.5180,0.5263,0.5538,0
4.1283,-0.0662,2,0.002627,0.002274,0.5660,0.5537,0.5537,0
4.1275,-0.0507,2,0.002684,0.002431,0.5365,0.5231,0.5537,0
4.1272,-0.0487,2,0.002520,0.002308,0.5465,0.5558,0.5536,0
4.1279,0.2081,2,0.002586,0.002591,0.5641,0.5504,0.5536,0
4.1269,0.5073,2,0.002806,0.002376,0.5707,0.5444,0.5535,0
4.1268,-0.0276,2,0.002758,0.002465,0.5472,0.5458,0.5535,0
4.1273,-0.3515,2,0.002685,0.002553,0.5689,0.5360,0.5534,0
4.1275,-0.2691,2,0.002904,0.002398,0.5629,0.5370,0.5534,0
4.128,-0.0433,2,0.002684,0.002389,0.5573,0.5692,0.5533,0
4.1279,0.0177,2,0.002734,0.002549,0.5912,0.5335,0.5532,0
4.1269,0.038,2,0.002733,0.002647,0.5821,0.5864,0.5532,0
4.1282,0.0511,2,0.002978,0.002676,0.5689,0.5575,0.5531,0
4.1286,0.0652,2,0.002904,0.002352,0.5817,0.5468,0.5531,0
4.129,0.0816,2,0.003062,0.002599,0.5915,0.5526,0.5530,0
4.129,0.097,2,0.002746,0.002299,0.5764,0.5607,0.5530,0
4.1279,0.1199,2,0.002828,0.002594,0.5739,0.5271,0.5529,0
